text,label
"From: principal@college.edu.in
Subject: कार्यालय स्थानांतरण की सूचना

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: hr@nic.in
Subject: मासिक रिपोर्ट संलग्न है

Sabhi ko suchit kiya jata hai ki is mahine ki review meeting Friday ko conference room me hogi. Attendance zaroori hai.",0
"From: refund@incometax-gov.click
Subject: KYC update karein turant - last warning

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://sbi-kyc-update.online/verify",1
"From: refund@incometax-gov.click
Subject: इनकम टैक्स रिफंड लंबित है

इनकम टैक्स विभाग: आपका 15,490 रुपये का रिफंड लंबित है। खाता संख्या और IFSC कोड सत्यापित करें: http://incometax-refund-gov.click/claim",1
"From: admin@company.co.in
Subject: परियोजना की प्रगति पर चर्चा

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: hr@nic.in
Subject: कल की टीम मीटिंग का एजेंडा

परियोजना की प्रगति संतोषजनक है। अगले चरण की योजना पर चर्चा करने के लिए कृपया अपनी सुविधा का समय बताएं।",0
"From: accounts@firm.in
Subject: छुट्टी के आवेदन की स्वीकृति

Sabhi ko suchit kiya jata hai ki is mahine ki review meeting Friday ko conference room me hogi. Attendance zaroori hai.",0
"From: kyc@bank-update.top
Subject: KYC update karein turant - last warning

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://aadhaar-link-portal.xyz/update",1
"From: admin@company.co.in
Subject: छुट्टी के आवेदन की स्वीकृति

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: support@upi-helpdesk.work
Subject: Aapke khate me suspicious transaction

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://bit.ly/kyc-update-now",1
"From: noreply@aadhaar-verify.xyz
Subject: KYC update karein turant - last warning

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://aadhaar-link-portal.xyz/update",1
"From: principal@college.edu.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

Namaste, kal 11 baje ki team meeting ka agenda attach kiya hai. Apni department report saath lekar aayein. Dhanyavaad.",0
"From: support@upi-helpdesk.work
Subject: बिजली कनेक्शन आज रात काट दिया जाएगा

बधाई हो! आपका मोबाइल नंबर 25,00,000 रुपये की लकी ड्रॉ लॉटरी के लिए चुना गया है। इनाम पाने के लिए प्रोसेसिंग शुल्क जमा करें और बैंक विवरण भेजें: http://incometax-refund-gov.click/claim",1
"From: alert@sbi-secure-verify.online
Subject: बधाई हो! आपने लॉटरी जीती है

बधाई हो! आपका मोबाइल नंबर 25,00,000 रुपये की लकी ड्रॉ लॉटरी के लिए चुना गया है। इनाम पाने के लिए प्रोसेसिंग शुल्क जमा करें और बैंक विवरण भेजें: http://secure-netbanking.in-verify.top/login",1
"From: alert@sbi-secure-verify.online
Subject: आपका डेबिट कार्ड ब्लॉक कर दिया गया है

प्रिय ग्राहक, आपका बैंक खाता 24 घंटे में बंद कर दिया जाएगा। कृपया तुरंत इस लिंक पर क्लिक करके अपना KYC अपडेट करें और खाता विवरण सत्यापित करें: http://secure-netbanking.in-verify.top/login",1
"From: refund@incometax-gov.click
Subject: URGENT: aapka account band ho jayega

Dear customer, aapka bank khata 24 ghante me band ho jayega. Kripya turant is link par click karke KYC update karein aur account details verify karein: http://incometax-refund-gov.click/claim",1
"From: training@psu.gov.in
Subject: छुट्टी के आवेदन की स्वीकृति

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: noreply@aadhaar-verify.xyz
Subject: बिजली कनेक्शन आज रात काट दिया जाएगा

आपके खाते में संदिग्ध गतिविधि देखी गई है। खाता सुरक्षित करने के लिए अभी अपना डेबिट कार्ड नंबर, CVV और OTP दर्ज करें: http://aadhaar-link-portal.xyz/update",1
"From: kyc@bank-update.top
Subject: URGENT: aapka account band ho jayega

Aapke account me suspicious activity detect hui hai. Account secure karne ke liye abhi debit card number, CVV aur OTP enter karein: http://sbi-kyc-update.online/verify",1
"From: accounts@firm.in
Subject: परियोजना की प्रगति पर चर्चा

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: noreply@aadhaar-verify.xyz
Subject: URGENT: aapka account band ho jayega

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://sbi-kyc-update.online/verify",1
"From: kyc@bank-update.top
Subject: तुरंत ध्यान दें: आपका खाता बंद किया जा रहा है

आपके खाते में संदिग्ध गतिविधि देखी गई है। खाता सुरक्षित करने के लिए अभी अपना डेबिट कार्ड नंबर, CVV और OTP दर्ज करें: http://upi-refund-help.work/claim",1
"From: kyc@bank-update.top
Subject: Bijli connection aaj raat kat jayega

Dear customer, aapka bank khata 24 ghante me band ho jayega. Kripya turant is link par click karke KYC update karein aur account details verify karein: http://sbi-kyc-update.online/verify",1
"From: alert@sbi-secure-verify.online
Subject: Bijli connection aaj raat kat jayega

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://incometax-refund-gov.click/claim",1
"From: kyc@bank-update.top
Subject: Bijli connection aaj raat kat jayega

Badhai ho! Aapka mobile number 25 lakh rupaye ki lucky draw lottery ke liye select hua hai. Prize claim karne ke liye processing fees bhejein: http://sbi-kyc-update.online/verify",1
"From: principal@college.edu.in
Subject: छुट्टी के आवेदन की स्वीकृति

नमस्ते, कल सुबह 11 बजे होने वाली टीम मीटिंग का एजेंडा संलग्न है। कृपया अपने विभाग की प्रगति रिपोर्ट साथ लेकर आएं। धन्यवाद।",0
"From: noreply@aadhaar-verify.xyz
Subject: Aapke khate me suspicious transaction

Aapka electricity bill pending hai. Aaj raat 9:30 baje connection kat diya jayega. Turant payment karne ke liye is link par jayein: http://aadhaar-link-portal.xyz/update",1
"From: kyc@bank-update.top
Subject: बिजली कनेक्शन आज रात काट दिया जाएगा

इनकम टैक्स विभाग: आपका 15,490 रुपये का रिफंड लंबित है। खाता संख्या और IFSC कोड सत्यापित करें: http://aadhaar-link-portal.xyz/update",1
"From: support@upi-helpdesk.work
Subject: KYC update karein turant - last warning

Aapke account me suspicious activity detect hui hai. Account secure karne ke liye abhi debit card number, CVV aur OTP enter karein: http://aadhaar-link-portal.xyz/update",1
"From: admin@company.co.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: noreply@aadhaar-verify.xyz
Subject: तुरंत ध्यान दें: आपका खाता बंद किया जा रहा है

आधार को बैंक खाते से लिंक करना अनिवार्य कर दिया गया है। आज ही लिंक करें अन्यथा आपकी सभी सेवाएं बंद हो जाएंगी। यहां क्लिक करें: http://aadhaar-link-portal.xyz/update",1
"From: kyc@bank-update.top
Subject: तुरंत ध्यान दें: आपका खाता बंद किया जा रहा है

आधार को बैंक खाते से लिंक करना अनिवार्य कर दिया गया है। आज ही लिंक करें अन्यथा आपकी सभी सेवाएं बंद हो जाएंगी। यहां क्लिक करें: http://incometax-refund-gov.click/claim",1
"From: training@psu.gov.in
Subject: परियोजना की प्रगति पर चर्चा

नमस्ते, कल सुबह 11 बजे होने वाली टीम मीटिंग का एजेंडा संलग्न है। कृपया अपने विभाग की प्रगति रिपोर्ट साथ लेकर आएं। धन्यवाद।",0
"From: accounts@firm.in
Subject: कल की टीम मीटिंग का एजेंडा

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: hr@nic.in
Subject: परियोजना की प्रगति पर चर्चा

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: accounts@firm.in
Subject: कल की टीम मीटिंग का एजेंडा

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: refund@incometax-gov.click
Subject: आपका डेबिट कार्ड ब्लॉक कर दिया गया है

आधार को बैंक खाते से लिंक करना अनिवार्य कर दिया गया है। आज ही लिंक करें अन्यथा आपकी सभी सेवाएं बंद हो जाएंगी। यहां क्लिक करें: http://upi-refund-help.work/claim",1
"From: hr@nic.in
Subject: परियोजना की प्रगति पर चर्चा

Namaste, kal 11 baje ki team meeting ka agenda attach kiya hai. Apni department report saath lekar aayein. Dhanyavaad.",0
"From: accounts@firm.in
Subject: कल की टीम मीटिंग का एजेंडा

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: kyc@bank-update.top
Subject: Congratulations! Aapne lottery jeeti hai

Aapka electricity bill pending hai. Aaj raat 9:30 baje connection kat diya jayega. Turant payment karne ke liye is link par jayein: http://aadhaar-link-portal.xyz/update",1
"From: training@psu.gov.in
Subject: मासिक रिपोर्ट संलग्न है

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: kyc@bank-update.top
Subject: इनकम टैक्स रिफंड लंबित है

आधार को बैंक खाते से लिंक करना अनिवार्य कर दिया गया है। आज ही लिंक करें अन्यथा आपकी सभी सेवाएं बंद हो जाएंगी। यहां क्लिक करें: http://aadhaar-link-portal.xyz/update",1
"From: principal@college.edu.in
Subject: मासिक रिपोर्ट संलग्न है

नमस्ते, कल सुबह 11 बजे होने वाली टीम मीटिंग का एजेंडा संलग्न है। कृपया अपने विभाग की प्रगति रिपोर्ट साथ लेकर आएं। धन्यवाद।",0
"From: admin@company.co.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

Training program ke liye registration khula hai. Interested employees HR department se contact karein.",0
"From: accounts@firm.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: admin@company.co.in
Subject: कार्यालय स्थानांतरण की सूचना

परियोजना की प्रगति संतोषजनक है। अगले चरण की योजना पर चर्चा करने के लिए कृपया अपनी सुविधा का समय बताएं।",0
"From: support@upi-helpdesk.work
Subject: KYC update karein turant - last warning

Aadhaar ko bank account se link karna zaroori hai. Aaj hi link karein warna sabhi services band ho jayengi. Yahan click karein: http://bit.ly/kyc-update-now",1
"From: support@upi-helpdesk.work
Subject: इनकम टैक्स रिफंड लंबित है

आपके खाते में संदिग्ध गतिविधि देखी गई है। खाता सुरक्षित करने के लिए अभी अपना डेबिट कार्ड नंबर, CVV और OTP दर्ज करें: http://incometax-refund-gov.click/claim",1
"From: noreply@aadhaar-verify.xyz
Subject: आपके खाते में संदिग्ध लेनदेन पाया गया

इनकम टैक्स विभाग: आपका 15,490 रुपये का रिफंड लंबित है। खाता संख्या और IFSC कोड सत्यापित करें: http://aadhaar-link-portal.xyz/update",1
"From: principal@college.edu.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

नमस्ते, कल सुबह 11 बजे होने वाली टीम मीटिंग का एजेंडा संलग्न है। कृपया अपने विभाग की प्रगति रिपोर्ट साथ लेकर आएं। धन्यवाद।",0
"From: training@psu.gov.in
Subject: कल की टीम मीटिंग का एजेंडा

Project ki progress theek chal rahi hai. Agle phase ki planning ke liye apna convenient time bata dein.",0
"From: refund@incometax-gov.click
Subject: तुरंत ध्यान दें: आपका खाता बंद किया जा रहा है

आपके खाते में संदिग्ध गतिविधि देखी गई है। खाता सुरक्षित करने के लिए अभी अपना डेबिट कार्ड नंबर, CVV और OTP दर्ज करें: http://bit.ly/kyc-update-now",1
"From: refund@incometax-gov.click
Subject: बिजली कनेक्शन आज रात काट दिया जाएगा

बधाई हो! आपका मोबाइल नंबर 25,00,000 रुपये की लकी ड्रॉ लॉटरी के लिए चुना गया है। इनाम पाने के लिए प्रोसेसिंग शुल्क जमा करें और बैंक विवरण भेजें: http://sbi-kyc-update.online/verify",1
"From: hr@nic.in
Subject: छुट्टी के आवेदन की स्वीकृति

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: principal@college.edu.in
Subject: कल की टीम मीटिंग का एजेंडा

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: accounts@firm.in
Subject: मासिक रिपोर्ट संलग्न है

Training program ke liye registration khula hai. Interested employees HR department se contact karein.",0
"From: kyc@bank-update.top
Subject: बिजली कनेक्शन आज रात काट दिया जाएगा

बधाई हो! आपका मोबाइल नंबर 25,00,000 रुपये की लकी ड्रॉ लॉटरी के लिए चुना गया है। इनाम पाने के लिए प्रोसेसिंग शुल्क जमा करें और बैंक विवरण भेजें: http://aadhaar-link-portal.xyz/update",1
"From: alert@sbi-secure-verify.online
Subject: Bijli connection aaj raat kat jayega

Dear customer, aapka bank khata 24 ghante me band ho jayega. Kripya turant is link par click karke KYC update karein aur account details verify karein: http://upi-refund-help.work/claim",1
"From: noreply@aadhaar-verify.xyz
Subject: तुरंत ध्यान दें: आपका खाता बंद किया जा रहा है

प्रिय ग्राहक, आपका बैंक खाता 24 घंटे में बंद कर दिया जाएगा। कृपया तुरंत इस लिंक पर क्लिक करके अपना KYC अपडेट करें और खाता विवरण सत्यापित करें: http://incometax-refund-gov.click/claim",1
"From: alert@sbi-secure-verify.online
Subject: आपका डेबिट कार्ड ब्लॉक कर दिया गया है

आपके खाते में संदिग्ध गतिविधि देखी गई है। खाता सुरक्षित करने के लिए अभी अपना डेबिट कार्ड नंबर, CVV और OTP दर्ज करें: http://secure-netbanking.in-verify.top/login",1
"From: refund@incometax-gov.click
Subject: Aapke khate me suspicious transaction

Badhai ho! Aapka mobile number 25 lakh rupaye ki lucky draw lottery ke liye select hua hai. Prize claim karne ke liye processing fees bhejein: http://sbi-kyc-update.online/verify",1
"From: admin@company.co.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: kyc@bank-update.top
Subject: KYC अपडेट करें वरना खाता ब्लॉक हो जाएगा

आपका बिजली बिल बकाया है। आज रात 9:30 बजे कनेक्शन काट दिया जाएगा। तुरंत भुगतान करने के लिए इस लिंक पर जाएं: http://secure-netbanking.in-verify.top/login",1
"From: training@psu.gov.in
Subject: कल की टीम मीटिंग का एजेंडा

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: kyc@bank-update.top
Subject: KYC update karein turant - last warning

Dear customer, aapka bank khata 24 ghante me band ho jayega. Kripya turant is link par click karke KYC update karein aur account details verify karein: http://secure-netbanking.in-verify.top/login",1
"From: hr@nic.in
Subject: परियोजना की प्रगति पर चर्चा

परियोजना की प्रगति संतोषजनक है। अगले चरण की योजना पर चर्चा करने के लिए कृपया अपनी सुविधा का समय बताएं।",0
"From: accounts@firm.in
Subject: परियोजना की प्रगति पर चर्चा

नमस्ते, कल सुबह 11 बजे होने वाली टीम मीटिंग का एजेंडा संलग्न है। कृपया अपने विभाग की प्रगति रिपोर्ट साथ लेकर आएं। धन्यवाद।",0
"From: refund@incometax-gov.click
Subject: इनकम टैक्स रिफंड लंबित है

प्रिय ग्राहक, आपका बैंक खाता 24 घंटे में बंद कर दिया जाएगा। कृपया तुरंत इस लिंक पर क्लिक करके अपना KYC अपडेट करें और खाता विवरण सत्यापित करें: http://incometax-refund-gov.click/claim",1
"From: kyc@bank-update.top
Subject: आपका डेबिट कार्ड ब्लॉक कर दिया गया है

आपका बिजली बिल बकाया है। आज रात 9:30 बजे कनेक्शन काट दिया जाएगा। तुरंत भुगतान करने के लिए इस लिंक पर जाएं: http://incometax-refund-gov.click/claim",1
"From: noreply@aadhaar-verify.xyz
Subject: KYC अपडेट करें वरना खाता ब्लॉक हो जाएगा

आपका बिजली बिल बकाया है। आज रात 9:30 बजे कनेक्शन काट दिया जाएगा। तुरंत भुगतान करने के लिए इस लिंक पर जाएं: http://secure-netbanking.in-verify.top/login",1
"From: admin@company.co.in
Subject: कार्यालय स्थानांतरण की सूचना

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: admin@company.co.in
Subject: कार्यालय स्थानांतरण की सूचना

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: alert@sbi-secure-verify.online
Subject: KYC update karein turant - last warning

Dear customer, aapka bank khata 24 ghante me band ho jayega. Kripya turant is link par click karke KYC update karein aur account details verify karein: http://sbi-kyc-update.online/verify",1
"From: refund@incometax-gov.click
Subject: URGENT: aapka account band ho jayega

Aapka electricity bill pending hai. Aaj raat 9:30 baje connection kat diya jayega. Turant payment karne ke liye is link par jayein: http://secure-netbanking.in-verify.top/login",1
"From: noreply@aadhaar-verify.xyz
Subject: आधार लिंक करना अनिवार्य है - अंतिम सूचना

इनकम टैक्स विभाग: आपका 15,490 रुपये का रिफंड लंबित है। खाता संख्या और IFSC कोड सत्यापित करें: http://sbi-kyc-update.online/verify",1
"From: accounts@firm.in
Subject: कार्यालय स्थानांतरण की सूचना

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: support@upi-helpdesk.work
Subject: आपके खाते में संदिग्ध लेनदेन पाया गया

इनकम टैक्स विभाग: आपका 15,490 रुपये का रिफंड लंबित है। खाता संख्या और IFSC कोड सत्यापित करें: http://secure-netbanking.in-verify.top/login",1
"From: training@psu.gov.in
Subject: छुट्टी के आवेदन की स्वीकृति

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: accounts@firm.in
Subject: मासिक रिपोर्ट संलग्न है

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: principal@college.edu.in
Subject: मासिक रिपोर्ट संलग्न है

Training program ke liye registration khula hai. Interested employees HR department se contact karein.",0
"From: refund@incometax-gov.click
Subject: URGENT: aapka account band ho jayega

Aapke account me suspicious activity detect hui hai. Account secure karne ke liye abhi debit card number, CVV aur OTP enter karein: http://bit.ly/kyc-update-now",1
"From: principal@college.edu.in
Subject: छुट्टी के आवेदन की स्वीकृति

नमस्ते, कल सुबह 11 बजे होने वाली टीम मीटिंग का एजेंडा संलग्न है। कृपया अपने विभाग की प्रगति रिपोर्ट साथ लेकर आएं। धन्यवाद।",0
"From: kyc@bank-update.top
Subject: KYC update karein turant - last warning

Badhai ho! Aapka mobile number 25 lakh rupaye ki lucky draw lottery ke liye select hua hai. Prize claim karne ke liye processing fees bhejein: http://aadhaar-link-portal.xyz/update",1
"From: principal@college.edu.in
Subject: छुट्टी के आवेदन की स्वीकृति

प्रशिक्षण कार्यक्रम के लिए पंजीकरण खुला है। इच्छुक कर्मचारी मानव संसाधन विभाग से संपर्क करें।",0
"From: alert@sbi-secure-verify.online
Subject: बिजली कनेक्शन आज रात काट दिया जाएगा

आधार को बैंक खाते से लिंक करना अनिवार्य कर दिया गया है। आज ही लिंक करें अन्यथा आपकी सभी सेवाएं बंद हो जाएंगी। यहां क्लिक करें: http://bit.ly/kyc-update-now",1
"From: noreply@aadhaar-verify.xyz
Subject: बधाई हो! आपने लॉटरी जीती है

आपका बिजली बिल बकाया है। आज रात 9:30 बजे कनेक्शन काट दिया जाएगा। तुरंत भुगतान करने के लिए इस लिंक पर जाएं: http://secure-netbanking.in-verify.top/login",1
"From: noreply@aadhaar-verify.xyz
Subject: KYC अपडेट करें वरना खाता ब्लॉक हो जाएगा

इनकम टैक्स विभाग: आपका 15,490 रुपये का रिफंड लंबित है। खाता संख्या और IFSC कोड सत्यापित करें: http://incometax-refund-gov.click/claim",1
"From: kyc@bank-update.top
Subject: Bijli connection aaj raat kat jayega

Badhai ho! Aapka mobile number 25 lakh rupaye ki lucky draw lottery ke liye select hua hai. Prize claim karne ke liye processing fees bhejein: http://incometax-refund-gov.click/claim",1
"From: alert@sbi-secure-verify.online
Subject: KYC update karein turant - last warning

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://aadhaar-link-portal.xyz/update",1
"From: support@upi-helpdesk.work
Subject: Bijli connection aaj raat kat jayega

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://secure-netbanking.in-verify.top/login",1
"From: admin@company.co.in
Subject: मासिक रिपोर्ट संलग्न है

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: training@psu.gov.in
Subject: परियोजना की प्रगति पर चर्चा

Training program ke liye registration khula hai. Interested employees HR department se contact karein.",0
"From: hr@nic.in
Subject: कार्यालय स्थानांतरण की सूचना

Aapka leave application approve ho gaya hai. Jaane se pehle apna kaam handover kar dein. Shubhkamnayein.",0
"From: hr@nic.in
Subject: मासिक रिपोर्ट संलग्न है

Training program ke liye registration khula hai. Interested employees HR department se contact karein.",0
"From: alert@sbi-secure-verify.online
Subject: Aapke khate me suspicious transaction

Dear customer, aapka bank khata 24 ghante me band ho jayega. Kripya turant is link par click karke KYC update karein aur account details verify karein: http://aadhaar-link-portal.xyz/update",1
"From: training@psu.gov.in
Subject: कार्यालय स्थानांतरण की सूचना

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: accounts@firm.in
Subject: मासिक रिपोर्ट संलग्न है

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: admin@company.co.in
Subject: परियोजना की प्रगति पर चर्चा

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: noreply@aadhaar-verify.xyz
Subject: तुरंत ध्यान दें: आपका खाता बंद किया जा रहा है

आपका बिजली बिल बकाया है। आज रात 9:30 बजे कनेक्शन काट दिया जाएगा। तुरंत भुगतान करने के लिए इस लिंक पर जाएं: http://sbi-kyc-update.online/verify",1
"From: noreply@aadhaar-verify.xyz
Subject: आपके खाते में संदिग्ध लेनदेन पाया गया

आधार को बैंक खाते से लिंक करना अनिवार्य कर दिया गया है। आज ही लिंक करें अन्यथा आपकी सभी सेवाएं बंद हो जाएंगी। यहां क्लिक करें: http://incometax-refund-gov.click/claim",1
"From: admin@company.co.in
Subject: परियोजना की प्रगति पर चर्चा

प्रशिक्षण कार्यक्रम के लिए पंजीकरण खुला है। इच्छुक कर्मचारी मानव संसाधन विभाग से संपर्क करें।",0
"From: noreply@aadhaar-verify.xyz
Subject: आपका डेबिट कार्ड ब्लॉक कर दिया गया है

आपका बिजली बिल बकाया है। आज रात 9:30 बजे कनेक्शन काट दिया जाएगा। तुरंत भुगतान करने के लिए इस लिंक पर जाएं: http://incometax-refund-gov.click/claim",1
"From: admin@company.co.in
Subject: कार्यालय स्थानांतरण की सूचना

आपके अवकाश आवेदन को स्वीकृति दे दी गई है। कृपया अपने कार्य की जिम्मेदारी सौंपकर जाएं। शुभकामनाएं।",0
"From: support@upi-helpdesk.work
Subject: Aadhaar link nahi hua to service band

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://incometax-refund-gov.click/claim",1
"From: alert@sbi-secure-verify.online
Subject: KYC update karein turant - last warning

Aapke account me suspicious activity detect hui hai. Account secure karne ke liye abhi debit card number, CVV aur OTP enter karein: http://bit.ly/kyc-update-now",1
"From: accounts@firm.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

प्रशिक्षण कार्यक्रम के लिए पंजीकरण खुला है। इच्छुक कर्मचारी मानव संसाधन विभाग से संपर्क करें।",0
"From: support@upi-helpdesk.work
Subject: KYC update karein turant - last warning

Aadhaar ko bank account se link karna zaroori hai. Aaj hi link karein warna sabhi services band ho jayengi. Yahan click karein: http://sbi-kyc-update.online/verify",1
"From: principal@college.edu.in
Subject: छुट्टी के आवेदन की स्वीकृति

Namaste, kal 11 baje ki team meeting ka agenda attach kiya hai. Apni department report saath lekar aayein. Dhanyavaad.",0
"From: accounts@firm.in
Subject: प्रशिक्षण कार्यक्रम पंजीकरण

Sabhi ko suchit kiya jata hai ki is mahine ki review meeting Friday ko conference room me hogi. Attendance zaroori hai.",0
"From: refund@incometax-gov.click
Subject: Aadhaar link nahi hua to service band

Aapka electricity bill pending hai. Aaj raat 9:30 baje connection kat diya jayega. Turant payment karne ke liye is link par jayein: http://sbi-kyc-update.online/verify",1
"From: admin@company.co.in
Subject: मासिक रिपोर्ट संलग्न है

सभी को सूचित किया जाता है कि इस माह की समीक्षा बैठक शुक्रवार को सम्मेलन कक्ष में आयोजित की जाएगी। उपस्थिति अनिवार्य है।",0
"From: kyc@bank-update.top
Subject: Aadhaar link nahi hua to service band

Aapka electricity bill pending hai. Aaj raat 9:30 baje connection kat diya jayega. Turant payment karne ke liye is link par jayein: http://incometax-refund-gov.click/claim",1
"From: noreply@aadhaar-verify.xyz
Subject: इनकम टैक्स रिफंड लंबित है

आपका बिजली बिल बकाया है। आज रात 9:30 बजे कनेक्शन काट दिया जाएगा। तुरंत भुगतान करने के लिए इस लिंक पर जाएं: http://sbi-kyc-update.online/verify",1
"From: alert@sbi-secure-verify.online
Subject: URGENT: aapka account band ho jayega

Aapka electricity bill pending hai. Aaj raat 9:30 baje connection kat diya jayega. Turant payment karne ke liye is link par jayein: http://bit.ly/kyc-update-now",1
"From: principal@college.edu.in
Subject: परियोजना की प्रगति पर चर्चा

Sabhi ko suchit kiya jata hai ki is mahine ki review meeting Friday ko conference room me hogi. Attendance zaroori hai.",0
"From: refund@incometax-gov.click
Subject: आधार लिंक करना अनिवार्य है - अंतिम सूचना

बधाई हो! आपका मोबाइल नंबर 25,00,000 रुपये की लकी ड्रॉ लॉटरी के लिए चुना गया है। इनाम पाने के लिए प्रोसेसिंग शुल्क जमा करें और बैंक विवरण भेजें: http://bit.ly/kyc-update-now",1
"From: training@psu.gov.in
Subject: मासिक रिपोर्ट संलग्न है

प्रशिक्षण कार्यक्रम के लिए पंजीकरण खुला है। इच्छुक कर्मचारी मानव संसाधन विभाग से संपर्क करें।",0
"From: kyc@bank-update.top
Subject: URGENT: aapka account band ho jayega

UPI se aapke khate se paisa kat gaya hai. Refund pane ke liye neeche diye gaye link par apna UPI PIN daalein: http://bit.ly/kyc-update-now",1
"From: admin@company.co.in
Subject: कार्यालय स्थानांतरण की सूचना

प्रशिक्षण कार्यक्रम के लिए पंजीकरण खुला है। इच्छुक कर्मचारी मानव संसाधन विभाग से संपर्क करें।",0
"From: hr@nic.in
Subject: छुट्टी के आवेदन की स्वीकृति

Training program ke liye registration khula hai. Interested employees HR department se contact karein.",0
